No errors
No warnings
345 ms
data source=metars
4824 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
RJSF 050600Z 11004KT 070V160 9999 -SHRA FEW003 SCT030 BKN050 25/24 Q1009,RJSF,2021-08-05T06:00:00Z,37.22,140.42,25.0,24.0,110,4,,6.21,29.793306,,,,,,,,,,-SHRA,FEW,300,SCT,3000,BKN,5000,,,VFR,,,,,,,,,,,,METAR,373.0
RJSC 050600Z VRB04KT 9999 FEW030 SCT050 34/25 Q1005,RJSC,2021-08-05T06:00:00Z,38.42,140.37,34.0,25.0,0,4,,6.21,29.675198,,,,,,,,,,,FEW,3000,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,104.0
RJSA 050600Z 03005KT 350V060 9999 FEW025 BKN030 29/24 Q1007,RJSA,2021-08-05T06:00:00Z,40.72,140.68,29.0,24.0,30,5,,6.21,29.734253,,,,,,,,,,,FEW,2500,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,196.0
RJOY 050600Z 09009KT 040V120 9999 FEW030 SCT/// 37/24 Q1003,RJOY,2021-08-05T06:00:00Z,34.6,135.6,37.0,24.0,90,9,,6.21,29.616142,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
RJOW 050600Z 32006KT 280V360 9999 FEW020 31/26 Q1005,RJOW,2021-08-05T06:00:00Z,34.67,131.8,31.0,26.0,320,6,,6.21,29.675198,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,54.0
RJOT 050600Z 07011KT 040V110 9999 FEW025 35/23 Q1005,RJOT,2021-08-05T06:00:00Z,34.22,134.02,35.0,23.0,70,11,,6.21,29.675198,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,181.0
RJOS 050600Z 17010KT 9999 FEW030 32/25 Q1004,RJOS,2021-08-05T06:00:00Z,34.12,134.62,32.0,25.0,170,10,,6.21,29.64567,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
RJOR 050600Z 02007KT 9999 FEW035 32/25 Q1005,RJOR,2021-08-05T06:00:00Z,35.52,134.17,32.0,25.0,20,7,,6.21,29.675198,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
RJOO 050600Z 09007KT 9999 FEW030 37/23 Q1003 RMK 1CU030 A2962,RJOO,2021-08-05T06:00:00Z,34.78,135.43,37.0,23.0,90,7,,6.21,29.616142,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
RJOM 050600Z 23007KT 9999 FEW025 31/27 Q1004,RJOM,2021-08-05T06:00:00Z,33.82,132.68,31.0,27.0,230,7,,6.21,29.64567,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
RJOK 050600Z 20009KT 180V240 9999 FEW015 31/25 Q1005,RJOK,2021-08-05T06:00:00Z,33.53,133.67,31.0,25.0,200,9,,6.21,29.675198,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
RJOH 050600Z 05012KT 9999 FEW030 32/27 Q1004,RJOH,2021-08-05T06:00:00Z,35.48,133.25,32.0,27.0,50,12,,6.21,29.64567,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
RJOC 050600Z 01013KT 9999 FEW030CB 34/26 Q1004,RJOC,2021-08-05T06:00:00Z,35.42,132.88,34.0,26.0,10,13,,6.21,29.64567,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
RJOB 050600Z 15005KT 090V220 9999 FEW025 35/23 Q1005,RJOB,2021-08-05T06:00:00Z,34.75,133.85,35.0,23.0,150,5,,6.21,29.675198,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,242.0
RJOA 050600Z 12005KT 060V200 9999 FEW035 34/22 Q1006,RJOA,2021-08-05T06:00:00Z,34.43,132.92,34.0,22.0,120,5,,6.21,29.704725,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,318.0
RJNW 050600Z 13005KT 060V180 9999 FEW030 31/24 Q1006,RJNW,2021-08-05T06:00:00Z,37.3,136.97,31.0,24.0,130,5,,6.21,29.704725,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,222.0
RJNT 050600Z 04009KT 9999 FEW035 SCT060 34/25 Q1005,RJNT,2021-08-05T06:00:00Z,36.63,137.18,34.0,25.0,40,9,,6.21,29.675198,,,,,,,,,,,FEW,3500,SCT,6000,,,,,VFR,,,,,,,,,,,,METAR,30.0
RJNS 050600Z 17006KT 120V200 9999 FEW020 BKN/// 29/23 Q1006,RJNS,2021-08-05T06:00:00Z,34.8,138.18,29.0,23.0,170,6,,6.21,29.704725,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,133.0
RJNK 050600Z 35010KT 320V020 9999 FEW020 33/26 Q1005,RJNK,2021-08-05T06:00:00Z,36.38,136.42,33.0,26.0,350,10,,6.21,29.675198,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
RJKI 050600Z AUTO 11015KT 9999 BKN017 BKN021 29/26 Q1000,RJKI,2021-08-05T06:00:00Z,28.32,129.92,29.0,26.0,110,15,,6.21,29.52756,,,TRUE,,,,,,,,BKN,1700,BKN,2100,,,,,MVFR,,,,,,,,,,,,METAR,6.0
RJKA 050600Z 11019KT 9999 FEW020 SCT025 BKN/// 30/26 Q1000,RJKA,2021-08-05T06:00:00Z,28.42,129.72,30.0,26.0,110,19,,6.21,29.52756,,,,,,,,,,,FEW,2000,SCT,2500,,,,,VFR,,,,,,,,,,,,METAR,7.0
RJGG 050600Z 18013KT 9999 FEW025 SCT/// 30/25 Q1005 NOSIG,RJGG,2021-08-05T06:00:00Z,34.87,136.8,30.0,25.0,180,13,,6.21,29.675198,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJFU 050600Z 33007KT 300V010 9999 FEW040 34/25 Q1003,RJFU,2021-08-05T06:00:00Z,32.92,129.92,34.0,25.0,330,7,,6.21,29.616142,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
RJFT 050600Z 08010KT 9999 FEW045 35/22 Q1004,RJFT,2021-08-05T06:00:00Z,32.83,130.85,35.0,22.0,80,10,,6.21,29.64567,,,,,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,188.0
RJFS 050600Z 23007KT 9999 FEW030 34/24 Q1003,RJFS,2021-08-05T06:00:00Z,33.15,130.3,34.0,24.0,230,7,,6.21,29.616142,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
RJFR 050600Z 09008KT 9999 FEW030 31/25 Q1004,RJFR,2021-08-05T06:00:00Z,33.83,131.03,31.0,25.0,90,8,,6.21,29.64567,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
RJFO 050600Z 11004KT 080V140 9999 FEW025 29/26 Q1005,RJFO,2021-08-05T06:00:00Z,33.47,131.73,29.0,26.0,110,4,,6.21,29.675198,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
RJFM 050600Z 06008KT 9999 SCT030 31/24 Q1005,RJFM,2021-08-05T06:00:00Z,31.87,131.43,31.0,24.0,60,8,,6.21,29.675198,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
RJFK 050600Z 09009KT 010V130 9999 FEW035 30/22 Q1005 RMK 1CU035 A2969,RJFK,2021-08-05T06:00:00Z,31.8,130.72,30.0,22.0,90,9,,6.21,29.675198,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,271.0
RJFG 050600Z 09011G21KT 040V120 9999 FEW010 SCT020 28/24 Q1005,RJFG,2021-08-05T06:00:00Z,30.62,130.98,28.0,24.0,90,11,21,6.21,29.675198,,,,,,,,,,,FEW,1000,SCT,2000,,,,,VFR,,,,,,,,,,,,METAR,234.0
RJFF 050600Z 30011KT 270V330 9999 FEW030 35/23 Q1003 BECMG FM0700 04009KT,RJFF,2021-08-05T06:00:00Z,33.58,130.45,35.0,23.0,300,11,,6.21,29.616142,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
RJFE 050600Z 05006KT 350V100 9999 FEW025 33/25 Q1004,RJFE,2021-08-05T06:00:00Z,32.67,128.82,33.0,25.0,50,6,,6.21,29.64567,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,80.0
RJEC 050600Z 31008KT 9999 FEW030 BKN050 31/21 Q1005,RJEC,2021-08-05T06:00:00Z,43.67,142.43,31.0,21.0,310,8,,6.21,29.675198,,,,,,,,,,,FEW,3000,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,209.0
RJEB 050600Z 36006KT 320V030 9999 FEW030 SCT040 28/24 Q1004,RJEB,2021-08-05T06:00:00Z,44.3,143.4,28.0,24.0,360,6,,6.21,29.64567,,,,,,,,,,,FEW,3000,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,24.0
RJDT 050600Z 03006KT 340V060 9999 FEW020 31/25 Q1005,RJDT,2021-08-05T06:00:00Z,34.28,129.32,31.0,25.0,30,6,,6.21,29.675198,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,61.0
RJDC 050600Z 09010KT 9999 FEW025 32/26 Q1004,RJDC,2021-08-05T06:00:00Z,33.92,131.27,32.0,26.0,90,10,,6.21,29.64567,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJCW 050600Z 28012KT 9999 FEW015 28/22 Q1004,RJCW,2021-08-05T06:00:00Z,45.4,141.8,28.0,22.0,280,12,,6.21,29.64567,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
RJCO 050600Z 35006KT 9999 FEW030 SCT060 31/24 Q1006,RJCO,2021-08-05T06:00:00Z,43.12,141.37,31.0,24.0,350,6,,6.21,29.704725,,,,,,,,,,,FEW,3000,SCT,6000,,,,,VFR,,,,,,,,,,,,METAR,7.0
RJCN 050600Z 07005KT 030V090 5000 -TSRA BR FEW005 SCT010 BKN015 24/24 Q1004,RJCN,2021-08-05T06:00:00Z,43.57,144.97,24.0,24.0,70,5,,3.11,29.64567,,,,,,,,,,-TSRA BR,FEW,500,SCT,1000,BKN,1500,,,MVFR,,,,,,,,,,,,METAR,62.0
RJCM 050600Z 10006KT 070V140 9999 FEW020 SCT080 28/23 Q1004,RJCM,2021-08-05T06:00:00Z,43.88,144.17,28.0,23.0,100,6,,6.21,29.64567,,,,,,,,,,,FEW,2000,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,30.0
RJCK 050600Z 20011KT 9999 PRFG FEW001 SCT/// 25/21 Q1004,RJCK,2021-08-05T06:00:00Z,43.03,144.18,25.0,21.0,200,11,,6.21,29.64567,,,,,,,,,,PRFG,FEW,100,,,,,,,VFR,,,,,,,,,,,,METAR,94.0
RJCH 050600Z 22007KT 9999 FEW010 SCT030 BKN/// 28/25 Q1006,RJCH,2021-08-05T06:00:00Z,41.77,140.82,28.0,25.0,220,7,,6.21,29.704725,,,,,,,,,,,FEW,1000,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,36.0
RJCC 050600Z 17013KT 9999 VCSH FEW020 SCT030 29/24 Q1005 RMK 1CU020 4CU030 A2969 SH N,RJCC,2021-08-05T06:00:00Z,42.77,141.68,29.0,24.0,170,13,,6.21,29.675198,,,,,,,,,,VCSH,FEW,2000,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,19.0
RJCB 050600Z 18005KT 9999 FEW030 SCT090 32/22 Q1005,RJCB,2021-08-05T06:00:00Z,42.72,143.22,32.0,22.0,180,5,,6.21,29.675198,,,,,,,,,,,FEW,3000,SCT,9000,,,,,VFR,,,,,,,,,,,,METAR,149.0
RJBT 050600Z 01006KT 340V050 9999 FEW035 33/25 Q1005,RJBT,2021-08-05T06:00:00Z,35.5,134.8,33.0,25.0,10,6,,6.21,29.675198,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,172.0
RJBE 050600Z 26008KT 9999 FEW030 35/27 Q1003,RJBE,2021-08-05T06:00:00Z,34.63,135.23,35.0,27.0,260,8,,6.21,29.616142,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJBD 050600Z 28007KT 230V310 9999 FEW010 SCT015 BKN/// 30/25 Q1005,RJBD,2021-08-05T06:00:00Z,33.67,135.37,30.0,25.0,280,7,,6.21,29.675198,,,,,,,,,,,FEW,1000,SCT,1500,,,,,VFR,,,,,,,,,,,,METAR,91.0
RJBB 050600Z 24014KT 9999 FEW025 31/26 Q1003 NOSIG,RJBB,2021-08-05T06:00:00Z,34.43,135.25,31.0,26.0,240,14,,6.21,29.616142,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
RJAW 050600Z 21012KT 9999 FEW015 SCT150 BKN230 29/24 Q1004 RMK 2CU015 4AC150 A2967,RJAW,2021-08-05T06:00:00Z,24.78,141.32,29.0,24.0,210,12,,6.21,29.64567,,,,,,,,,,,FEW,1500,SCT,15000,BKN,23000,,,VFR,,,,,,,,,,,,SPECI,116.0
RJAH 050600Z 11006KT 060V140 9999 FEW030 FEW035CB 31/21 Q1006,RJAH,2021-08-05T06:00:00Z,36.17,140.42,31.0,21.0,110,6,,6.21,29.704725,,,,,,,,,,,FEW,3000,FEW,3500,,,,,VFR,,,,,,,,,,,,METAR,31.0
RJAF 050600Z VRB03KT 9999 TS VCSH FEW060CB BKN/// 29/19 Q1009,RJAF,2021-08-05T06:00:00Z,36.17,137.92,29.0,19.0,0,3,,6.21,29.793306,,,,,,,,,,TS VCSH,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,652.0
RJAA 050600Z 12006KT 9999 FEW020 31/25 Q1006 NOSIG RMK 1CU020 A2973,RJAA,2021-08-05T06:00:00Z,35.77,140.38,31.0,25.0,120,6,,6.21,29.704725,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,36.0
RCTP 050600Z 28005KT 9999 -RA FEW012 SCT030 BKN100 28/25 Q0999 TEMPO 5000 -RA RMK A2951,RCTP,2021-08-05T06:00:00Z,25.07,121.22,28.0,25.0,280,5,,6.21,29.498032,,,,,,,,,,-RA,FEW,1200,SCT,3000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,33.0
RCSS 050600Z 30006KT 260V350 9999 -SHRA FEW015 SCT035 BKN055 30/28 Q0999 NOSIG RMK 30006KT/R10 A2950,RCSS,2021-08-05T06:00:00Z,25.07,121.55,30.0,28.0,300,6,,6.21,29.498032,,,,,,TRUE,,,,-SHRA,FEW,1500,SCT,3500,BKN,5500,,,VFR,,,,,,,,,,,,METAR,8.0
RCNN 050600Z 19010KT 4000 -RA BR SCT008 FEW012CB BKN016 OVC032 25/25 Q0999 BECMG 5000 -RA BR RMK A2952 RA AMT 1.9MM CB SE,RCNN,2021-08-05T06:00:00Z,22.93,120.2,25.0,25.0,190,10,,2.49,29.498032,,,,,,,,,,-RA BR,SCT,800,FEW,1200,BKN,1600,OVC,3200,IFR,,,,,,,,,,,,METAR,15.0
RCMQ 050600Z 17014KT 6000 -RA FEW006 BKN016 BKN040 25/24 Q0999 BECMG 5000 -RA BR RMK A2952 RA AMT 1.0MM,RCMQ,2021-08-05T06:00:00Z,24.27,120.62,25.0,24.0,170,14,,3.73,29.498032,,,,,,,,,,-RA,FEW,600,BKN,1600,BKN,4000,,,MVFR,,,,,,,,,,,,METAR,202.0
RCKH 050600Z 23005KT 170V270 3200 SHRA SCT004 BKN008 SCT010CB BKN022 27/26 Q0999 TEMPO 3000 SHRA RMK CB N-E-S A2952 RA AMT 6.6MM,RCKH,2021-08-05T06:00:00Z,22.57,120.33,27.0,26.0,230,5,,1.99,29.498032,,,,,,,,,,SHRA,SCT,400,BKN,800,SCT,1000,BKN,2200,IFR,,,,,,,,,,,,METAR,6.0
RCFN 050600Z 20005KT 170V240 6000 SHRA FEW010 SCT016 BKN070 26/25 Q0999 NOSIG RMK A2952 RA AMT 2.0MM,RCFN,2021-08-05T06:00:00Z,22.77,121.1,26.0,25.0,200,5,,3.73,29.498032,,,,,,TRUE,,,,SHRA,FEW,1000,SCT,1600,BKN,7000,,,MVFR,,,,,,,,,,,,METAR,42.0
PLCH 050600Z 10006KT 9999 SCT020 26/22 Q1011,PLCH,2021-08-05T06:00:00Z,1.98,-157.35,26.0,22.0,100,6,,6.21,29.852362,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PKWA 050600Z AUTO 12004KT 10SM BKN023 BKN032 OVC042 29/24 A2982 RMK AO2 T02930242,PKWA,2021-08-05T06:00:00Z,8.72,167.72,29.3,24.2,120,4,,10.0,29.819881,,,TRUE,TRUE,,,,,,,BKN,2300,BKN,3200,OVC,4200,,,MVFR,,,,,,,,,,,,METAR,6.0
OTHH 050600Z 32007KT CAVOK 41/14 Q0999 NOSIG,OTHH,2021-08-05T06:00:00Z,25.27,51.6,41.0,14.0,320,7,,6.21,29.498032,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
OTBD 050600Z 27005KT 220V330 CAVOK 42/16 Q1000 NOSIG,OTBD,2021-08-05T06:00:00Z,25.25,51.57,42.0,16.0,270,5,,6.21,29.52756,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
OSLK 050600Z 02004KT CAVOK 31/23 Q1007,OSLK,2021-08-05T06:00:00Z,35.4,35.95,31.0,23.0,20,4,,6.21,29.734253,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,47.0
OSKL 050600Z 07008KT CAVOK 39/05 Q1006,OSKL,2021-08-05T06:00:00Z,37.03,41.2,39.0,5.0,70,8,,6.21,29.704725,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,443.0
OSDI 050600Z 31004KT CAVOK 28/10 Q1011,OSDI,2021-08-05T06:00:00Z,33.42,36.52,28.0,10.0,310,4,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,614.0
OSAP 050600Z 25008KT CAVOK 32/11 Q1008,OSAP,2021-08-05T06:00:00Z,36.17,37.22,32.0,11.0,250,8,,6.21,29.763779,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,390.0
ORSU 050600Z 04022KT CAVOK 36/09 Q1011,ORSU,2021-08-05T06:00:00Z,35.57,45.32,36.0,9.0,40,22,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,760.0
ORNI 050600Z 32012KT 7000 SCT050 40/06 Q1001 NOSIG,ORNI,2021-08-05T06:00:00Z,31.98,44.4,40.0,6.0,320,12,,4.35,29.557087,,,,,,TRUE,,,,,SCT,5000,,,,,,,MVFR,,,,,,,,,,,,METAR,33.0
ORMM 050600Z 26012KT CAVOK 41/09 Q1000 NOSIG,ORMM,2021-08-05T06:00:00Z,30.53,47.67,41.0,9.0,260,12,,6.21,29.52756,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
ORER 050600Z 09010KT CAVOK 40/09 Q1006 NOSIG,ORER,2021-08-05T06:00:00Z,36.23,43.97,40.0,9.0,90,10,,6.21,29.704725,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,397.0
ORBI 050600Z 28008KT CAVOK 38/17 Q1000 NOSIG,ORBI,2021-08-05T06:00:00Z,33.27,44.23,38.0,17.0,280,8,,6.21,29.52756,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,37.0
OPSK 050600Z 18008T 4000 HZ NSC 35/25 Q0998 NOSIG,OPSK,2021-08-05T06:00:00Z,27.72,68.8,35.0,25.0,,,,2.49,29.468504,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,62.0
OPPS 050600Z 31006KT 5000 HZ FEW040 FEW100 34/25 Q1001,OPPS,2021-08-05T06:00:00Z,33.98,71.52,34.0,25.0,310,6,,3.11,29.557087,,,,,,,,,,HZ,FEW,4000,FEW,10000,,,,,MVFR,,,,,,,,,,,,METAR,356.0
OPMT 050600Z 23008KT 4000 FU NSC 35/28 Q0998 NOSIG,OPMT,2021-08-05T06:00:00Z,30.2,71.42,35.0,28.0,230,8,,2.49,29.468504,,,,,,TRUE,,,,FU,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,122.0
OMSJ 050600Z 00000KT CAVOK 38/20 Q1000 NOSIG,OMSJ,2021-08-05T06:00:00Z,25.32,55.52,38.0,20.0,0,0,,6.21,29.52756,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
OMRK 050600Z VRB02KT 8000 NSC 39/22 Q1000 A2953,OMRK,2021-08-05T06:00:00Z,25.62,55.93,39.0,22.0,0,2,,4.97,29.52756,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,18.0
OMFJ 050600Z 10008KT 6000 NSC 36/29 Q0999 A2952,OMFJ,2021-08-05T06:00:00Z,25.1,56.32,36.0,29.0,100,8,,3.73,29.498032,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,27.0
OMDW 050600Z VRB02KT 8000 NSC 36/23 Q1001 NOSIG,OMDW,2021-08-05T06:00:00Z,24.9,55.17,36.0,23.0,0,2,,4.97,29.557087,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,34.0
OMDB 050600Z VRB03KT 8000 NSC 38/26 Q0999 NOSIG,OMDB,2021-08-05T06:00:00Z,25.25,55.37,38.0,26.0,0,3,,4.97,29.498032,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,5.0
OMAL 050600Z VRB03KT CAVOK 38/15 Q1002 NOSIG,OMAL,2021-08-05T06:00:00Z,24.25,55.6,38.0,15.0,0,3,,6.21,29.586615,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,247.0
OMAD 050600Z 05004KT 010V100 6000 NSC 36/29 Q1000 NOSIG,OMAD,2021-08-05T06:00:00Z,24.42,54.47,36.0,29.0,50,4,,3.73,29.52756,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,9.0
OMAA 050600Z VRB02KT 8000 NSC 36/26 Q1000 NOSIG,OMAA,2021-08-05T06:00:00Z,24.42,54.65,36.0,26.0,0,2,,4.97,29.52756,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,13.0
OLBA 050600Z 20011KT 170V230 8000 NSC 30/23 Q1009 NOSIG,OLBA,2021-08-05T06:00:00Z,33.82,35.48,30.0,23.0,200,11,,4.97,29.793306,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,29.0
OKBK 050600Z 33009KT 6000 NSC 44/10 Q1000 NOSIG,OKBK,2021-08-05T06:00:00Z,29.22,47.97,44.0,10.0,330,9,,3.73,29.52756,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,55.0
OJAQ 050600Z 00000KT CAVOK 33/12 Q1008 NOSIG,OJAQ,2021-08-05T06:00:00Z,29.62,35.02,33.0,12.0,0,0,,6.21,29.763779,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
OJAM 050600Z 25004KT 5000 HZ NSC 31/05 Q1013 NOSIG,OJAM,2021-08-05T06:00:00Z,31.98,35.98,31.0,5.0,250,4,,3.11,29.911417,,,,,,TRUE,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,765.0
OJAI 050600Z 12003KT 5000 HZ NSC 26/06 Q1014 NOSIG,OJAI,2021-08-05T06:00:00Z,31.72,36.0,26.0,6.0,120,3,,3.11,29.940945,,,,,,TRUE,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,723.0
OIZJ 050600Z 12008KT 6000 NSC 35/32 Q0998,OIZJ,2021-08-05T06:00:00Z,25.65,57.8,35.0,32.0,120,8,,3.73,29.468504,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,6.0
OIZI 050600Z 26006KT CAVOK 39/05 Q1005,OIZI,2021-08-05T06:00:00Z,27.23,60.72,39.0,5.0,260,6,,6.21,29.675198,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,622.0
OIZH 050600Z 02012KT CAVOK 33/02 Q1013 A2993 NOSIG,OIZH,2021-08-05T06:00:00Z,29.47,60.92,33.0,2.0,20,12,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1378.0
OIZB 050600Z 34029KT CAVOK 39/05 Q1002,OIZB,2021-08-05T06:00:00Z,31.1,61.55,39.0,5.0,340,29,,6.21,29.586615,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,483.0
OIYY 050600Z 35004KT 9999 FEW040 32/02 Q1015,OIYY,2021-08-05T06:00:00Z,31.9,54.28,32.0,2.0,350,4,,6.21,29.970472,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,1226.0
OITZ 050600Z 11008KT 9999 SCT035 26/06 Q1018 A3006,OITZ,2021-08-05T06:00:00Z,36.77,48.37,26.0,6.0,110,8,,6.21,30.059055,,,,,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,1630.0
OITT 050600Z 08010KT 9999 FEW035 28/07 Q1019 A3010,OITT,2021-08-05T06:00:00Z,38.13,46.23,28.0,7.0,80,10,,6.21,30.088583,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,1353.0
OITR 050600Z 02008KT 9999 FEW035 27/09 Q1017,OITR,2021-08-05T06:00:00Z,37.67,45.07,27.0,9.0,20,8,,6.21,30.029528,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,1312.0
OITP 050600Z 33004KT 9999 FEW035 28/18 Q1012,OITP,2021-08-05T06:00:00Z,39.6,47.88,28.0,18.0,330,4,,6.21,29.88189,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,72.0
OITM 050600Z 10017KT 9999 FEW040 29/03 Q1016,OITM,2021-08-05T06:00:00Z,37.35,46.15,29.0,3.0,100,17,,6.21,30.0,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,1340.0
